Image,Tree_ID,Confidence,Center_X,Center_Y,Width,Height,Area,Canopy_Size
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,49,0.623,249.63,171.39,41.65,42.73,1779.84,42.19
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,50,0.621,618.81,380.62,38.66,39.71,1535.06,39.18
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,51,0.621,613.49,119.85,42.26,41.54,1755.6,41.9
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,52,0.62,39.6,554.06,37.02,39.61,1466.62,38.32
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,53,0.616,398.66,168.46,39.89,40.69,1623.11,40.29
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,54,0.616,108.55,427.98,42.92,45.13,1936.74,44.02
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,55,0.615,545.56,251.81,47.03,45.1,2121.08,46.07
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,56,0.612,34.19,387.23,38.31,41.67,1596.4,39.99
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,57,0.611,612.25,39.16,37.57,39.21,1473.07,38.39
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,58,0.611,36.92,213.16,37.4,37.67,1409.16,37.54
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,59,0.609,167.45,202.57,47.38,46.6,2207.88,46.99
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,60,0.606,38.38,627.37,37.36,25.25,943.28,31.3
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,61,0.593,34.16,129.28,40.9,41.56,1699.61,41.23
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,62,0.59,254.86,600.49,44.87,45.49,2040.98,45.18
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,63,0.577,34.16,48.43,39.09,38.65,1511.0,38.87
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,64,0.55,244.68,10.46,42.9,20.92,897.65,31.91
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,65,0.484,329.61,630.93,44.34,18.13,803.86,31.23
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,66,0.474,174.68,630.2,44.18,19.61,866.29,31.9
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,67,0.473,546.19,10.23,44.22,20.35,900.11,32.29
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,68,0.414,399.27,6.08,41.21,12.16,501.22,26.68
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,69,0.41,545.76,7.17,42.39,14.31,606.71,28.35
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,70,0.387,399.59,9.4,43.39,18.8,815.7,31.09
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,71,0.27,397.64,169.72,34.25,33.0,1130.25,33.63
Blok13M_26_png_jpg.rf.27f0fc97d7ff33bcbbe10cc85be2a5db.jpg,72,0.264,403.1,426.86,35.24,33.68,1186.88,34.46
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,1,0.775,624.08,19.47,31.83,38.95,1239.77,35.39
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,2,0.736,624.9,196.68,30.2,41.27,1246.26,35.73
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,3,0.716,624.44,108.99,31.12,42.76,1330.58,36.94
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,4,0.707,414.19,238.82,46.53,45.85,2133.5,46.19
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,5,0.701,190.13,205.81,45.77,45.73,2093.19,45.75
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,6,0.7,185.98,32.48,46.5,45.55,2118.36,46.03
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,7,0.698,421.32,562.07,46.37,45.13,2092.77,45.75
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,8,0.691,55.38,622.63,42.37,34.73,1471.77,38.55
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,9,0.683,624.55,514.11,30.87,37.35,1153.2,34.11
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,10,0.673,625.65,282.47,28.71,41.58,1193.68,35.14
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,11,0.67,335.17,28.02,46.75,45.48,2126.35,46.12
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,12,0.667,266.18,331.74,42.65,43.16,1840.97,42.91
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,13,0.663,557.9,67.91,46.23,47.98,2218.1,47.1
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,14,0.657,263.73,75.88,46.26,46.06,2130.87,46.16
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,15,0.654,624.26,603.49,31.32,37.35,1169.81,34.34
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,16,0.654,411.33,68.77,42.73,42.5,1816.21,42.62
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,17,0.65,333.76,201.02,42.12,41.21,1735.44,41.66
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,18,0.65,269.39,565.23,43.6,44.05,1920.98,43.83
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,19,0.649,475.23,24.36,36.77,37.56,1380.98,37.16
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,20,0.649,479.65,115.26,40.35,42.68,1722.13,41.52
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,21,0.648,48.77,123.23,47.33,48.27,2284.6,47.8
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,22,0.648,486.36,605.46,43.46,43.03,1870.27,43.25
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,23,0.646,51.19,383.27,33.93,36.2,1228.27,35.07
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,24,0.644,481.04,371.45,42.31,43.21,1828.27,42.76
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,25,0.643,413.27,410.83,38.78,40.22,1559.66,39.5
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,26,0.643,560.88,154.74,45.21,45.3,2048.11,45.26
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,27,0.64,116.82,340.48,42.36,42.09,1783.02,42.23
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,28,0.638,333.41,114.77,42.41,44.18,1873.85,43.3
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,29,0.636,558.58,238.86,47.98,48.05,2305.43,48.01
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,30,0.635,190.95,377.77,46.15,48.38,2232.57,47.26
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,31,0.633,119.17,161.81,41.77,42.7,1783.66,42.24
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,32,0.633,419.04,481.15,40.43,37.28,1507.07,38.85
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,33,0.63,268.18,246.45,44.25,44.42,1965.28,44.33
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,34,0.629,408.79,153.56,38.5,40.84,1572.15,39.67
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,35,0.629,476.59,288.72,39.38,38.21,1504.51,38.79
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,36,0.629,198.42,529.11,48.28,48.55,2344.48,48.42
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,37,0.627,44.98,33.7,43.8,43.55,1907.74,43.68
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,38,0.624,190.36,292.3,41.45,43.68,1810.87,42.57
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,39,0.623,487.18,519.92,40.27,38.78,1561.91,39.53
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,40,0.622,340.16,376.41,43.25,46.57,2013.98,44.91
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,41,0.619,626.15,366.74,27.71,44.33,1228.26,36.02
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,42,0.619,46.39,298.11,38.66,40.06,1548.76,39.36
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,43,0.618,115.32,71.84,41.35,40.03,1655.26,40.69
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,44,0.617,266.87,412.1,41.11,41.16,1691.86,41.13
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,45,0.614,187.51,117.9,45.6,47.1,2148.04,46.35
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,46,0.613,116.17,501.55,45.74,42.31,1935.06,44.02
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,47,0.612,479.55,198.65,37.18,39.11,1454.11,38.14
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,48,0.612,343.95,608.96,39.94,39.66,1584.12,39.8
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,49,0.612,266.27,159.52,40.4,42.16,1703.54,41.28
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,50,0.61,343.7,521.61,44.43,44.14,1961.51,44.29
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,51,0.609,558.9,322.69,46.74,46.92,2193.15,46.83
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,52,0.609,627.56,454.95,24.88,36.46,907.19,30.67
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,53,0.605,195.59,612.93,44.47,42.68,1897.78,43.57
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,54,0.603,194.49,453.12,40.97,37.19,1523.47,39.08
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,55,0.601,561.24,412.89,47.69,47.53,2266.37,47.61
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,56,0.597,119.15,259.29,41.12,41.74,1716.45,41.43
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,57,0.595,564.35,563.18,40.94,40.75,1668.33,40.85
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,58,0.594,112.24,425.36,43.33,40.58,1758.27,41.95
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,59,0.585,124.59,580.1,42.22,43.76,1847.44,42.99
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,60,0.585,412.43,324.28,41.53,43.7,1814.97,42.62
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,61,0.572,483.98,455.0,40.19,37.48,1506.34,38.84
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,62,0.562,274.81,482.23,39.97,39.25,1568.75,39.61
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,63,0.559,51.82,542.7,39.2,40.17,1574.71,39.69
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,64,0.558,564.27,482.68,38.94,39.77,1548.73,39.36
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,65,0.556,49.58,220.13,45.26,47.52,2150.68,46.39
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,66,0.433,568.18,631.75,47.55,16.5,784.68,32.03
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,67,0.433,340.02,454.55,45.68,38.7,1767.75,42.19
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,68,0.324,113.36,426.49,34.46,33.05,1138.97,33.76
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,69,0.273,421.48,635.56,48.38,8.87,429.31,28.63
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,70,0.27,267.79,413.65,49.78,48.8,2428.93,49.29
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,71,0.265,109.35,4.64,44.21,9.22,407.39,26.71
Blok13M_42_png_jpg.rf.7242def9da422e6e17a5d0b57e3ebc21.jpg,72,0.261,46.8,298.71,46.29,49.0,2268.39,47.65
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,1,0.738,506.22,178.04,36.32,36.45,1323.82,36.38
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,2,0.727,437.27,135.34,40.16,41.82,1679.7,40.99
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,3,0.724,144.6,226.39,41.73,44.18,1843.58,42.95
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,4,0.723,72.97,266.27,43.54,43.73,1904.23,43.64
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,5,0.712,443.78,216.84,43.5,43.93,1910.89,43.71
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,6,0.712,74.51,348.01,46.17,46.72,2157.43,46.45
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,7,0.705,507.4,12.34,36.82,24.59,905.32,30.7
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,8,0.687,435.66,47.0,44.16,44.11,1948.08,44.14
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,9,0.68,364.34,346.7,44.05,44.46,1958.31,44.25
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,10,0.679,574.83,131.34,44.37,45.36,2012.41,44.86
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,11,0.673,74.12,594.76,43.65,44.12,1925.91,43.89
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,12,0.673,150.3,388.99,42.69,42.47,1812.87,42.58
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,13,0.673,291.68,133.96,40.34,42.8,1726.51,41.57
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,14,0.67,223.56,591.19,43.58,43.48,1894.79,43.53
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,15,0.667,144.74,135.6,40.07,41.32,1655.75,40.7
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,16,0.664,142.71,49.0,45.82,44.91,2057.88,45.37
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,17,0.664,297.75,624.52,42.25,30.96,1308.05,36.61
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,18,0.659,148.99,541.77,40.47,41.68,1687.05,41.08
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,19,0.658,445.61,623.4,45.82,33.2,1521.6,39.51
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,20,0.657,222.62,505.34,43.37,43.79,1899.38,43.58
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,21,0.656,579.44,388.81,40.49,42.01,1700.75,41.25
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,22,0.651,505.33,88.68,39.71,42.7,1695.72,41.21
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,23,0.65,72.9,177.63,36.98,37.84,1399.47,37.41
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,24,0.648,574.39,299.59,42.3,41.37,1749.73,41.83
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,25,0.644,361.47,16.31,41.32,32.63,1348.1,36.97
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,26,0.643,299.37,542.23,44.14,44.87,1980.67,44.51
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,27,0.641,573.03,42.43,44.54,44.3,1973.22,44.42
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,28,0.641,218.51,91.28,39.89,42.4,1690.95,41.14
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,29,0.641,75.7,503.27,44.77,44.57,1995.38,44.67
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,30,0.641,368.27,429.84,41.56,38.75,1610.41,40.15
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,31,0.64,507.86,260.27,38.15,40.01,1526.56,39.08
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,32,0.639,582.36,541.61,41.17,41.29,1699.72,41.23
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,33,0.639,360.49,92.83,44.34,44.14,1957.43,44.24
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,34,0.638,293.33,388.07,41.96,43.31,1817.29,42.64
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,35,0.63,363.46,262.71,45.22,44.63,2018.36,44.93
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,36,0.63,218.14,266.38,41.5,43.38,1800.07,42.44
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,37,0.627,439.39,387.42,42.17,44.36,1870.75,43.27
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,38,0.626,216.54,175.46,38.9,39.1,1520.87,39.0
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,39,0.625,290.99,51.0,41.38,43.41,1795.99,42.39
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,40,0.623,152.12,466.92,37.73,38.33,1446.31,38.03
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,41,0.623,219.74,14.96,39.33,29.93,1177.03,34.63
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,42,0.62,149.05,627.53,47.02,24.93,1172.14,35.97
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,43,0.619,512.52,590.29,45.08,46.23,2084.1,45.66
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,44,0.613,218.81,430.42,40.1,38.6,1547.9,39.35
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,45,0.611,295.74,461.21,40.07,38.86,1557.28,39.47
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,46,0.607,580.14,624.23,45.32,31.54,1429.35,38.43
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,47,0.604,368.88,588.34,43.5,43.86,1908.03,43.68
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,48,0.604,71.74,433.53,39.65,39.82,1579.07,39.74
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,49,0.603,363.7,180.61,41.99,44.38,1863.53,43.19
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,50,0.6,291.04,309.28,38.26,38.27,1464.27,38.27
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,51,0.6,580.21,463.64,36.53,35.91,1311.9,36.22
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,52,0.59,368.53,503.87,37.68,39.93,1504.65,38.81
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,53,0.589,290.0,223.13,38.39,42.84,1644.24,40.61
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,54,0.589,510.23,429.82,33.3,35.14,1170.28,34.22
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,55,0.578,510.27,343.94,34.88,39.56,1379.77,37.22
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,56,0.571,441.92,542.03,43.5,44.37,1930.4,43.94
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,57,0.549,513.0,501.37,39.29,41.58,1633.6,40.43
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,58,0.511,10.77,225.5,21.53,44.35,955.07,32.94
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,59,0.504,13.06,629.6,26.13,20.8,543.3,23.46
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,60,0.485,11.42,553.28,22.83,47.46,1083.77,35.15
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,61,0.46,10.94,395.91,21.88,45.61,997.76,33.74
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,62,0.437,10.06,467.84,20.12,49.02,986.05,34.57
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,63,0.436,10.43,139.15,20.64,44.04,908.99,32.34
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,64,0.389,297.41,628.0,37.86,24.0,908.64,30.93
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,65,0.345,68.46,11.21,27.97,22.41,627.05,25.19
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,66,0.337,635.7,85.69,8.59,44.88,385.7,26.74
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,67,0.316,634.22,14.13,11.55,28.13,324.92,19.84
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,68,0.283,635.66,173.56,8.68,48.63,422.11,28.66
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,69,0.275,633.37,259.29,13.26,50.05,663.71,31.66
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,70,0.268,635.77,260.19,8.46,49.12,415.5,28.79
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,71,0.264,634.75,501.51,10.49,51.42,539.54,30.95
Blok13M_44_png_jpg.rf.3a417e06a236f481cad4420e92cad552.jpg,72,0.261,367.01,430.76,32.35,32.57,1053.54,32.46
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,1,0.716,622.19,397.42,35.61,45.31,1613.82,40.46
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,2,0.708,621.01,137.04,37.97,46.43,1763.31,42.2
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,3,0.703,621.15,313.79,37.69,46.92,1768.62,42.31
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,4,0.701,265.38,191.54,45.22,45.91,2076.24,45.57
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,5,0.698,404.33,363.0,43.12,42.01,1811.12,42.56
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,6,0.698,115.76,365.32,41.82,42.82,1790.61,42.32
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,7,0.686,548.92,19.05,44.57,38.09,1697.68,41.33
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,8,0.678,408.47,445.25,39.47,39.51,1559.46,39.49
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,9,0.678,401.1,21.15,43.28,41.11,1779.31,42.2
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,10,0.675,621.93,55.14,36.14,45.64,1649.48,40.89
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,11,0.675,260.43,18.96,40.92,37.93,1552.06,39.42
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,12,0.674,37.9,69.27,41.5,41.62,1727.3,41.56
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,13,0.671,474.85,61.45,39.73,40.96,1627.21,40.34
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,14,0.667,330.78,232.27,38.3,39.63,1517.89,38.97
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,15,0.664,113.23,190.78,41.74,41.94,1750.66,41.84
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,16,0.66,620.92,223.45,38.16,45.96,1753.51,42.06
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,17,0.657,111.97,106.95,40.24,41.13,1654.83,40.68
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,18,0.657,480.86,407.34,44.72,43.54,1947.23,44.13
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,19,0.656,399.96,105.71,44.05,45.0,1982.55,44.53
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,20,0.654,328.22,151.39,36.73,39.41,1447.76,38.07
Blok13M_47_png_jpg.rf.1f56531d82388e72fb4f2b16c44ced30.jpg,21,0.654,187.67,235.7,41.71,42.59,1776.32,42.15
